Entity,Confirmed,Deaths,DaysSince100,Population,Population60Plus,PopulationDensity,GDP,GDPPerCapita,PhysiciansPer1000,BedsPer10000,CTPerMillion,CO2PerCapita,PopulationMedianAge,Obesity,Smoking,RaisedBloodPressure,GeographicRegion,Fatality,PhysicianOverload,BedOverload,CTOverload
Slovakia,2.4983105537896004,0.0,1.0791812460476249,0.7369539537831461,22.8402,2.0549181790050555,4.980539655506521,4.244326610230636,0.3979400086720376,1.8129133566428555,,0.7481880270062004,37.87,24.6,26.45,37.3,Eastern Europe,0.0,1.3620356856180313,-0.052937662352786755,
Slovenia,2.8639173769578603,1.0791812460476249,1.2304489213782739,0.31779181605307144,27.2352,2.0137226196246725,4.685347560655245,4.367281357632943,0.47712125471966244,1.662757831681574,1.1306553490220306,0.7923916894982539,42.1,27.0,17.3,38.0,Southern Europe,0.015068493150684932,2.068409789347722,0.8827732123858103,1.4148756950453538
South Africa,3.1075491297446862,0.47712125471966244,1.0791812460476249,1.7675884602747909,8.4053,1.6836952928309132,5.54266611495266,3.788945727023748,-0.045757490560675115,1.4471580313422192,-0.01322826573375516,0.9590413923210935,25.7,33.5,16.900000000000002,37.4,Sub-Saharan Africa,0.0015625,1.3853789999337527,-0.10753652196914168,1.3528497751068327
Spain,4.903692152929503,3.8327643049405316,1.4471580313422192,1.669658973569306,25.7252,1.9717321749101493,6.118699134003266,4.452614335023878,0.6127838567197355,1.505149978319906,1.1414497734004674,0.7075701760979364,40.99,24.1,24.6,23.2,Southern Europe,0.0849207339907627,2.6212439014474613,1.7288777798472907,2.0925779847667294
Sri Lanka,2.0718820073061255,0.3010299956639812,0.7781512503836436,1.3288625638706963,15.9322,2.5315264313686563,4.941297711145722,3.621591675859218,0.0,1.4913616938342726,0.08635983067474821,-0.045757490560675115,31.12,5.0,13.95,28.5,Southern Asia,0.008547008547008548,0.7393232978754652,-0.7520383959588075,0.652963467200717
Sweden,3.5683190850951116,2.0453229787866576,1.380211241711606,1.001577961762836,25.7745,1.3884333702051632,5.7288462442949895,4.732739449293047,0.7323937598229685,1.4471580313422192,,0.6532125137753437,40.91,16.6,14.95,24.6,Northern Europe,0.02972972972972973,1.8342300024811904,1.1194657309619398,
Switzerland,4.171141151028382,2.4785664955938436,1.3979400086720377,0.93406393946955,24.8448,2.3372891043296535,5.83183011671455,4.903637937954038,0.6232492903979004,1.7160033436347992,,0.6334684555795865,41.85,14.9,19.6,20.9,Western Europe,0.020230629172567266,2.6137986353129885,1.52104458207609,
Thailand,3.1427022457376155,0.9030899869919435,1.1760912590556813,1.8427689507392917,18.4579,2.1344413664617137,5.658300511892098,3.819214799882384,-0.09691001300805639,1.3222192947339193,0.7745169657285496,0.6720978579357175,36.42,8.5,20.1,22.3,South-eastern Asia,0.005043227665706052,1.3965305283876008,-0.02259877935437481,0.5251035496509949
Tunisia,2.4955443375464483,0.9542425094393249,0.7781512503836436,1.0679890854854304,13.061,1.876650764184797,4.602808503902597,3.540954808926133,0.11394335230683679,1.3222192947339193,0.9498777040368748,0.414973347970818,29.89,23.8,,32.0,Northern Africa,0.02564102564102564,1.3122221562261758,0.10394621379909325,0.47628780449613767
Turkey,3.9646367037885017,2.12057393120585,1.0413926851582251,1.9213201613806672,12.7289,2.0350380962075785,5.93020607322452,4.023087766995445,0.25527250510330607,1.3979400086720377,1.161966616364075,0.6532125137753437,29.04,29.3,19.95,24.5,Western Asia,0.014212867527395031,1.78799692100593,0.6453294174371985,0.8813028097451613
Ukraine,2.677606952720493,1.0413926851582251,0.6989700043360189,1.6433895017850937,23.3712,1.880471164695003,5.04981476741474,3.404149249209695,0.47712125471966244,1.9395192526186185,,0.7075701760979364,39.62,20.1,28.3,40.3,Eastern Europe,0.021052631578947368,0.5561828531201104,-0.9062151447788457,
United Arab Emirates,2.756636108245848,0.6020599913279624,1.0791812460476249,0.9899167890703249,2.7993,2.0677119624627105,5.582716586922887,4.6095837384680385,0.38021124171160603,1.2787536009528289,,1.3654879848908996,29.37,33.7,,27.7,Western Asia,0.005263157894736842,1.3857468248905604,0.4872044656493376,
Channel Islands,2.037426497940624,0.47712125471966244,0.0,-0.7637147225519715,23.6272,2.957428313199621,,,,,,,,,,,,0.018518518518518517,,,
United Kingdom,4.290546554280307,3.089551882886454,1.3979400086720377,1.8294980359450863,24.135,2.4458080714628725,6.4201584820088,4.599424529376927,0.4471580313422192,1.5185139398778875,,0.8129133566428556,40.07,24.9,14.35,23.4,Northern Europe,0.06290339104599939,2.013868241149385,0.9425123326137168,
Uruguay,2.484299839346786,0.3010299956639812,0.9542425094393249,0.5392894280714453,20.012,1.2962065261930988,4.772174960824614,4.233503760341135,0.6989700043360189,1.0791812460476249,1.1109262422664203,0.3010299956639812,34.16,23.6,15.55,31.1,Latin America and the Caribbean,0.003289473684210526,1.2446141512012896,0.8644029094896836,0.8326579132708881
United States of America,5.148870921507268,3.392345155361204,1.4313637641589874,2.5172815603579433,22.418000000000003,1.5559826940525798,7.289709191770787,4.77854917130615,0.414973347970818,1.4771212547196624,,1.209515014542631,37.3,31.8,13.4,15.6,Northern America,0.017510611416322416,2.216612930594428,1.1544650238455836,
Uzbekistan,2.161368002234975,0.47712125471966244,0.3010299956639812,1.518273037045053,7.962000000000001,1.8894759457203283,4.696155360864466,3.1922886125681202,0.38021124171160603,1.662757831681574,,0.5563025007672873,24.88,17.3,11.95,28.4,Central Asia,0.013888888888888888,0.25987821333859057,-1.0226683766313776,
Venezuela (Boliv. Rep. of),2.0791812460476247,0.47712125471966244,0.6020599913279624,1.4550855600597141,11.5782,1.5095922712308376,5.406698541310362,3.9018395920512297,0.2787536009528289,1.0413926851582251,,0.785329835010767,26.73,30.8,,31.2,Latin America and the Caribbean,0.01680672268907563,0.3417078003799876,-0.42093128382540845,
Viet Nam,2.2764618041732443,0.0,0.9030899869919435,1.9843567123700698,11.8554,2.492896939905751,5.349821269512391,3.369586890736344,-0.09691001300805639,1.4913616938342726,,0.25527250510330607,29.41,1.6,23.3,26.1,South-eastern Asia,0.0,0.3867111499016664,-1.2015605569406627,
Australia,3.600428325732131,1.2304489213782739,1.3010299956639813,1.4014556857859866,21.4395,0.515966518620907,6.148811115470652,4.760520490215653,0.5563025007672873,1.5797835966168101,,1.1846914308175989,37.08,25.1,10.75,18.2,Australia and New Zealand,0.004016064257028112,1.6425611431983873,0.6190800473488643,
Canada,3.798028793404073,1.8129133566428555,1.2787536009528289,1.572999317090947,24.3344,0.6142642873587052,6.216725240602277,4.652961515557108,0.414973347970818,1.505149978319906,1.1386184338994925,1.1789769472931695,39.99,24.3,9.95,15.3,Northern America,0.01019108280254777,1.809986978675431,0.7198103483263429,1.0863418927467565
China,4.910864427637006,3.5186455243303114,1.8325089127062364,3.1564836387921753,16.8409,2.183900749700108,7.087702712544212,3.938619781502681,0.25527250510330607,1.6232492903979006,,0.8750612633917001,35.12,5.6,22.45,27.8,Eastern Asia,0.04051863857374392,1.4991029513436103,0.1311261660490158,
